"id";"aliases";"approved";"bannedinaustralia";"bannedincanada";"bannedinusa";"category";"diseases";"function";"gmo";"linksbanned";"linksdiseases";"name";"nameenglish";"number";"origin";"properties";"sideeffect";"vegan";"productcount"
98596;"Tenndiklorid, aluminium natriumsulfat";"t";"f";"f";"f";1;"allergi, astma, njur-och leversjukdomar";"Det stärker strukturen av grönsaker under bearbetning. Det används som surhetsreglerande och blekmedel i mjölet.";"f";;;"Stannoklorid";"Stannous Chloride";"E521";"Förening framställdes utgående från naturliga aluminiumsulfat. Aluminium hämmar vitamin b utnyttjande.";;"Aluminium hämmar upptaget av B-vitaminer. Den kan även påverka leverns funktion i höga koncentrationer. Emellertid med användning av E521 koncentrationerna är för låga.";"f";0
98597;"Aluminium ammoniumsulfat, ammoniumklorid alun";"t";"f";"f";"f";1;"allergi, astma, njur-och leversjukdomar";"Det används som syrakälla i bakpulver för bageriprodukter, bakade vid hög temperatur. Det stabiliserar också färger.";"f";;;"Aluminium ammoniumsulfat";"Aluminium ammonium sulphate";"E523";"Som framställts av naturliga aluminiumsulfat. Aluminium hämmar vitamin b utnyttjande.";;"Aluminium hämmar upptaget av B-vitaminer. Den kan även påverka leverns funktion i höga koncentrationer. Emellertid med användning av E523 koncentrationerna är för låga.";"f";0
98598;"Kaustiksoda, lut, natrium hydrat";"t";"t";"f";"f";3;;"Stark alkali används som surhetsreglerande medel. Används även för att förstärka den industriella peeling av frukt, för att svärta oliver och vid framställning av karamell.";"f";;;"Natriumhydroxid";"Sodium Hydroxide";"E524";"Som framställts av naturliga salt.";;"Inga kända.";"f";0
98599;"Kaliumhydroxid, kalium hydrat";"t";"t";"f";"f";3;;"Stark alkali används som surhetsreglerande medel. Används även för att förstärka den industriella skalning av frukt och att svartna oliver.";"f";;;"Kaliumhydroxid";"Potassium hydroxide";"E525";"Framställt från det naturliga saltet kaliumklorid.";;"Inga kända.";"f";0
98600;"Släckt kalk";"t";"f";"f";"f";0;;"Stark alkali används som surhetsreglerande, till exempel i vin. En lösning av kalcium-hydroxid kan användas för att bevara ägg. En lösning av kalciumhydroxid och socker (1:3) används för att reglera surheten i frysta produkter. I stärker strukturen av grönsaker under bearbetning.";"f";;;"Kalciumhydroxid";"Calcium hydroxide";"E526";"Framställt från det naturliga saltet kalciumoxid.";;"Inga kända.";"f";0
98601;"Ammoniumhydroxid, vattenhaltig ammoniak, stark ammoniaklösning";"t";"t";"f";"f";3;;"Stark alkali används som surhetsreglerande medel. Används även för produktion av karamell.";"f";;;"Ammoniak Solution";"Ammonia Solution";"E527";"Framställning från ammoniak och vatten.";;"Inga kända.";"f";0
98602;;"t";"t";"f";"f";3;;"Stark alkali används som surhetsreglerande medel. Används i ost för att öka löpe och stabiliserar färgen av grönsaker under konservering.";"f";;;"Magnesiumhydroxid";"Magnesium hydroxide";"E528";"Framställt från naturliga mineraler.";;"Laxerande i hög koncentration.";"f";0
98603;"Kalk";"t";"f";"f";"f";0;;"Används som surhetsreglerande medel. Också användas vid framställning av socker för att avlägsna föroreningar, i bageriprodukter såsom stabilisator och som ett näringsämne för jäst. Den används också vid framställning av tarmarna för korv (som täckning, inte fyllning).";"f";;;"Kalciumoxid";"Calcium oxide";"E529";"Framställt från krita.";;"Inga kända";"f";0
98604;;"t";"f";"f";"f";0;"diarré";"Används som surhetsreglerande medel och klumpförebyggande medel.";"f";;;"Magnesiumoxid";"Magnesium oxide";"E530";"Framställt från flera mineraler.";;"Magnesium fungerar som en laxerande i höga koncentrationer.";"f";3
98605;"Hexacyanoferrat av natrium, yellow blodlutsalt soda";"t";"f";"f";"f";0;;"Används som metall bindemedel och klumpförebyggande medel.";"f";;;"Natriumferrocyanid";"Sodium ferrocyanide";"E535";"Framställt från väte ferrocyanid och natriumhydroxid. Inom ramen används av koncentrationer några biverkningar observerades. Användning är mycket begränsad, delvis på grund av en mycket stark gul färg.";;"Ingen i de använda koncentrationer. Användning är mycket begränsad, delvis beroende på den starkt gul färg.";"f";0
98606;"Hexacyanoferrat av kalium, yellow blodlutsalt";"t";"f";"f";"f";0;;"Användas som anti-kakbildande medel och för att avlägsna koppar från rödvin. Koppar används som fungicid på vindruvor.";"f";;;"Kaliumferrocyanid";"Potassium ferrocyanide";"E536";"Framställt från väte ferrocyanid och kaliumhydroxid.";;"Ingen i de använda koncentrationerna.";"f";0
98608;"Hexacyanoferrat av kalcium, yellow blodlutsalt av kalk";"t";"f";"f";"f";0;;"Används som klumpförebyggande medel.";"f";;;"Calcium ferrocyanid";"Calcium ferrocyanide";"E538";"Framställt från väte ferrocyanid och kalciumhydroxid.";;"Ingen i de använda koncentrationerna.";"f";0
98611;"Natrium aluminiumfosfat basic, kasalm, salp, sodium aluminiumfosfat sur, acid natriumaluminiumfosfat, alkaline natriumaluminiumfosfat";"t";"f";"f";"f";1;"allergi, astma";"Syraformen används i bakpulver för långsamma bakprocesser vid låg temperatur, det alkaliska formuläret används som emulgeringsmedel i smältost";"f";;;"Sodium Aluminiumfosfat";"Sodium Aluminium Phosphate";"E541";"Syntetiskt framställd av aluminium, fosforsyra och natrium. hydroxid. Aluminium försämrar kalcium och fosfor upptag";;"Aluminium försämrar kalcium och fosfor upptag av kroppen. De koncentrationer från E541 är i allmänhet så låg att ingen effekt kan förväntas.";"f";0
98619;"Amorphous, silica";"t";"f";"f";"f";0;;"Används som klumpförebyggande medel, för att ta bort protein och jäst i öl och vin produktion och som anti-skummande medel.";"f";;;"Kiseldioxid";"Silicon dioxide";"E551";"Framställt av sand.";;"Inga kända";"f";10
98620;;"t";"f";"f";"f";0;;"Används som klumpförebyggande medel.";"f";;;"Kalciumsilikat";"Calcium silicate";"E552";"Framställt av krita och speciell sand.";;"Inga kända";"f";0
98622;"Natriumsilikoaluminat, sodium aluminiumsilikat";"t";"f";"f";"f";0;;"Används som klumpförebyggande medel.";"f";;;"Natriumaluminatsilikat";"Sodium Aluminosilicate";"E554";"Producerad av flera naturliga mineraler.";;"Inga kända";"f";0
98623;;"t";"f";"f";"f";0;;"Används som klumpförebyggande medel.";"f";;;"Kaliumaluminiumsilikat";"Potassium aluminium silicate";"E555";"Producerad av flera naturliga mineraler.";;"Inga kända";"f";0
98624;"Aluminium kalciumsilikat, calcium kiselaluminat, kalcium aluminiumsilikat, natriumkalciumedetat kiselaluminat";"t";"f";"f";"f";0;;"Används som klumpförebyggande medel.";"f";;;"Calcium aluminiumsilikat";"Calcium aluminium silicate";"E556";"Producerad av flera naturliga mineraler.";;"Inga kända";"f";0
98626;;"t";"f";"f";"f";0;;"Användas som anti-kakbildande medel och emulgeringsmedel. Används också som klarningsmedel i beredningar fruktjuice.";"f";;;"Bentonit";"Bentonite";"E558";"En naturlig typ av lera från vulkaniskt ursprung.";;"Inga kända";"f";0
98627;"Kaolinit, natriumkalciumedetat aluminiumsilikatlösning";"t";"f";"f";"f";0;;"Används som klumpförebyggande medel och bärare för aromer.";"f";;;"Aluminium silikat";"Aluminium Silicate";"E559";"Ett fint brukar vit lera som bildas av vittring av aluminiumsol mineraler (såsom fältspat).";;"Inga kända";"f";0
98628;;"t";"f";"f";"f";0;;"Användas som anti-kakbildande medel och mjukningsmedel i tuggummi. Används även i smakerna.";"t";;;"Fettsyror";"Fatty acids";"E570";"En normal del av något fett. Kommersiellt framställd av bomullsfröolja, men animaliskt ursprung kan inte uteslutas.";;"Inga kända";"t";0
98631;;"t";"f";"f";"f";0;;"Resiner (binder metaller)";"t";;;"Glukonsyra";"Gluconic acid";"E574";"Syntetiskt eller produceras av svampar från socker.";;"Inga kända";"f";0
98632;"GDL, Glukono-delta-lakton, delta-glukonolakton, Glukonolakton";"t";"f";"f";"f";0;;"Resiner (binder metaller) i många produkter. Används även vid bearbetning utrustning för att undvika utfällning av kalcium och magnesium.";"t";;;"Glukonsyrans deltalakton";"Glucono delta-Lactone";"E575";"Syntetiskt eller produceras av bakterier från socker.";;"Inga kända";"f";26
98633;;"t";"t";"f";"f";3;;"Resiner (binder metaller) i många produkter. Används också som näringsämne för jäst.";"t";;;"Natriumglukonat";"Sodium gluconate";"E576";"Natriumsalt av glukonsyra.";;"Inga kända";"f";0
98634;"Kalium-D-glukonat";"t";"f";"f";"f";0;;"Resiner (binder metaller) i många produkter. Används också som näringsämne för jäst.";"t";;;"Kaliumglukonat";"Potassium gluconate";"E577";"Kaliumsalt av glukonsyra.";;"Inga kända";"f";0
98635;;"t";"f";"f";"f";0;;"Klumpförebyggande medel och stärker struktur konserverade grönsaker.";"t";;;"Kalcium glukonat";"Calcium gluconate";"E578";"Kalciumsalt av glukonsyra.";;"Inga kända";"f";0
98636;"järnlaktat";"t";"f";"f";"f";0;;"Järntillskott.";"f";;;"Järnlaktat";"Ferrous Lactate";"E585";"Iron salt av mjölksyra.";;"Inga kända";"t";1
98637;"järn glukonat";"t";"f";"f";"f";0;;"Färg och som järntillskott.";"t";;;"Järn glukonat";"Ferrous Gluconate";"E579";"Iron salt av glukonsyra.";;"Inga kända";"f";1
98641;"MSG, Natriumglutamat, natrium-L-glutamat, vetsin, Ajinomoto, natriumglutamat";"t";"f";"f";"f";2;"allergi, astma, migrän, cancer, skador i hjärnan, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"t";;;"Mononatriumglutamat";"Monosodium glutamate";"E621";"Natriumsalt från glutaminsyra e620, en naturlig aminosyra (byggblock av protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner. Man tror att denna tillsats framkallar ett lågt tryck form av glaukom.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";152
98642;"Monokaliumfosfat L-glutamat, MPG, kalium glutamat";"t";"f";"f";"f";1;"allergi, astma, migrän, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt. Kalium glutamat används främst i låg salt (lågt natrium)-produkter.";"t";;;"Monokaliumfosfat glutamat";"Monopotassium glutamate";"E622";"Kaliumsalt från glutaminsyra e620, en naturlig aminosyra (byggsten i protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";0
98643;"Kalcium glutamat, Calcium diglutamate";"t";"f";"f";"f";1;"allergi, astma, migrän, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt. Kalcium glutamat används främst i låg salt (lågt natrium)-produkter.";"t";;;"Calcium Di-L-glutamat";"Calcium Di-L-glutamate";"E623";"Kalciumsalt från glutaminsyra e620, en naturlig aminosyra (byggsten i protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner. Man tror att denna tillsats framkallar ett lågt tryck form av glaukom.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";0
98645;"Ammonium glutamat, glutamat Monoammonium";"t";"f";"f";"f";1;"allergi, astma, migrän, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt. Ammonium glutamat används främst i låg salt (lågt natrium)-produkter.";"t";;;"Monoammonium L-glutamat";"Monoammonium L-Glutamate";"E624";"Ammoniumsalt från glutaminsyra e620, en naturlig aminosyra (byggsten i protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner. Man tror att denna tillsats framkallar ett lågt tryck form av glaukom.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";0
98646;"Magnesium glutamat, magnesium diglutamate";"t";"f";"f";"f";1;"allergi, astma, migrän, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"t";;;"Magnesium Di-L-glutamat";"Magnesium Di-L-glutamate";"E625";"Magnesium salt från glutaminsyra e620, en naturlig aminosyra (byggblockskombination av protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner. Man tror att denna tillsats framkallar en lågtrycks-formen av glaukom.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";0
98647;"GMP, guanylsyra";"t";"t";"t";"t";3;" allergi, astma";"Smakförstärkare. Guanylsyra och guanylates inte har specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"f";;;"5'-Guanylsyra";"5'-Guanylic Acid";"E626";"Guanylsyra en naturlig syra, som är en del av rna, ett av de genetiska bärarmolekyler i cellen. Det är således en del av alla celler i alla levande organismer. Kommersiellt framställd av jästextrakt eller sardiner. Eftersom guanylat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylsyra och guanylates. Eftersom guanylates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";2
98648;"Dinatrium guanylat, gmp, sodium 5'-guanylat, sodium guanylat";"t";"f";"f";"f";1;"allergi, astma";"Smakförstärkare. Guanylsyra och guanylates inte har specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"f";;;"Dinatrium 5'-guanylat";"Disodium 5'-Guanylate";"E627";"Natriumsalt av guanylsyra , en naturlig syra, som är en del av rna, ett av de genetiska bärarmolekyler i cellen. Det är således en del av alla celler i alla levande organismer. Kommersiellt framställd av jästextrakt eller sardiner. Eftersom guanylat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylsyra och guanylates. Eftersom guanylates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";14
98649;"Dikalium guanylat, kalium guanylat, kalium 5'-guanylat";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Guanylsyra och guanylates inte har specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"f";;;"Dikaliumtartrat 5'-guanylat";"Dipotassium 5'-Guanylate";"E628";"Kaliumsalt av guanylsyra e626, en naturlig syra, som är en del av rna, ett av de genetiska bärarmolekyler i cellen. Det är således en del av alla celler i alla levande organismer. Kommersiellt framställd av jästextrakt eller sardiner. Eftersom guanylat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylsyra och guanylates. Eftersom guanylates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98650;"Kalcium guanylat";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Guanylsyra och guanylates inte har den specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"f";;;"Kalcium-5'-guanylat";"Calcium 5'-Guanylate";"E629";"Kalciumsalt av guanylsyra e626, en naturlig syra, som är en del av rna, ett av de genetiska bärarmolekyler i cellen. Det är således en del av alla celler i alla levande organismer. Kommersiellt framställd av jästextrakt eller sardiner. Eftersom guanylat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylsyra och guanylates. Eftersom guanylates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98651;"IMP, 5'-inosinsyra";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Inosinsyra och inosinates inte har den specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Inosinsyra";"Inosinic acid";"E630";"En naturlig syra, som är huvudsakligen närvarande i djur. Kommersiellt framställd av kött eller fisk (sardiner). Kan också framställas genom bakteriell fermentation av socker. Eftersom gua och inosinat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika inosinates. Eftersom inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98652;"IMP, Natrium inosinat, Dinatrium 5'-inosinat";"t";"f";"f";"f";1;"allergi, astma";"Smakförstärkare. Inosinsyra och inosinates inte har specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Dinatrium inosinat";"Disodium inosinate";"E631";"Natriumsalt av inosinsyra , en naturlig syra, som är huvudsakligen närvarande i djur. Kommersiellt framställd av kött eller fisk (sardiner). Kan också framställas genom bakteriell fermentation av socker. Eftersom guanylat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika inosinates. Eftersom inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";20
98653;"Kalium inosinat, Kalium 5-inosinat";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Inosinsyra och inosinates inte har den specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Dikaliumtartrat 5'-inosinat";"Dipotassium 5'-Inosinate";"E632";"Potassium salt av inosinsyra, en naturlig syra, som är huvudsakligen närvarande i djur. Kommersiellt framställd av kött eller fisk (sardiner). Kan också framställas genom bakteriell fermentation av socker. Personer med astma rekommenderas att undvika inosinates syra och inosin. Eftersom inosinat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika inosinates. Eftersom inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98654;"Kalcium inosinat";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Inosinsyra och inosinates inte har den specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Kalcium-5'-inosinat";"Calcium 5'-Inosinate";"E633";"Calcium salt av inosinsyra, en naturlig syra, som är huvudsakligen närvarande i djur. Kommersiellt framställd av kött eller fisk (sardiner). Kan också framställas genom bakteriell fermentation av socker. Personer med astma rekommenderas att undvika inosinates syra och inosin. Eftersom inosinat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika inosinates. Eftersom inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98655;"Kalcium ribonukleotider";"t";"t";"t";"t";3;"allergi, astma";"Smakförstärkare. Guanylates och inosinates inte har den specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Kalcium-5'-ribonukleotider";"Calcium 5’-ribonucleotides";"E634";"Blandning av kalcium salter av guanylsyra och inosinsyra. Personer med astma rekommenderas att undvika inosinates syra och inosin. Eftersom inosinat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylates och inosinates. Som guanylates och inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";0
98656;"Natrium ribonukleotider, natrium-5'-ribonukleotider";"t";"f";"t";"t";3;"allergi, astma";"Smakförstärkare. Guanylates och inosinates inte har specifika umami smak men starkt förstärka många andra smaker, vilket minskar mängden salt eller andra smakförstärkare som behövs i en produkt.";"f";;;"Dinatrium-5'-ribonukleotider";"Disodium 5’-ribonucleotides";"E635";"Blandning av natrium salter av guanylsyra och inosinsyra. Personer med astma rekommenderas att undvika guanylates och inosinates. Eftersom gua och inosinat bearbetas till purin, bör de undvikas byering av gikt.";;"Astmatiska personer bör undvika guanylates och inosinates. Som guanylates och inosinates metaboliseras till puriner, bör de undvikas av personer som lider av gikt. Emellertid är de använda koncentrationerna är i allmänhet så låg att inga effekter kan förväntas.";"t";18
98659;;"t";"f";"f";"f";0;;;"f";;;"Glycin och dess natriumsalt";"Glycine and its sodium salt";"E640";"Glycin är en naturlig aminosyra, en komponent av protein. Det mesta produceras av gelatin, men en annan del syntetiseras.";;;"t";0
98660;"Glutaminsyra";"t";"f";"f";"f";1;"allergi, astma, migrän, fetma";"Smakförstärkare. Glutaminsyra och glutamater har specifika umami smak och förstärka många andra smaker, vilket minskar mängden salt som behövs i en produkt.";"t";;;"L-glutaminsyra";"L-Glutamic Acid";"E620";"Naturlig aminosyra (byggsten i protein). Kommersiellt framställd från melass genom bakteriell fermentation. Också framställas från vegetabiliskt protein, såsom gluten, eller sojaprotein. Glutaminsyra och glutamater är närvarande i alla proteiner. Gratis glutamater finns i höga koncentrationer i lagrad ost, bröstmjölk, tomater och sardiner. Man tror att denna tillsats framkallar ett lågt tryck form av glaukom.";;"Även om många biverkningar har rapporterats för glutamater, har dessa inte vetenskapligt bevisat. Se också <a href='../../uk/intol/msg.htm'>här</a> och <a href='../../England/nationella/msg-rapport.htm'>här</a>.";"t";1
98663;"Vitt bivax, gult bivax";"t";"f";"f";"f";0;;"Beläggning, i tuggummi och en del av honung smak.";"f";;;"Bivax";"Beeswax";"E901";"Natural polymer ger av bin. Den vita vax bleks av solljus eller väteperoxid.";;"Inga kända";"t";1
98664;;"t";"f";"f";"f";0;;"Beläggning och används i tuggummi";"f";;;"Candelillavax";"Candelilla wax";"E902";"Natural polymer som framställs av de mexikanska träden euphorbia antisyphilitica, e. ceriferaand pedilanthus pavonis.";;"Inga kända";"f";0
98665;;"t";"f";"f";"f";1;"allergi, astma";"Beläggning och används i tuggummi";"f";;;"karnaubavax";"Carnauba wax";"E903";"Natural polymer som framställs från canauba palm (copernica cerifera) och besläktade arter från brasilien. Karnaubavax används flitigt i kosmetika och kan orsaka hud eksem. Människor som lider av sådana eksem, kan vara känsliga för karnaubavax i kosten.";;"Inga kända från användning i livsmedel. Canauba vax används flitigt i kosmetika och kan orsaka dermal eksem. Människor som har utvecklat ett sådant eksem kan vara känslig för användningen av canauba vax i livsmedel.";"f";9
98666;;"t";"f";"f";"f";0;;"Beläggning";"f";;;"shellack";"Shellac";"E904";"Natural polymer härstammar från vissa arter av löss från indien.";;"Inga kända.";"t";0
98667;"Petroleumvax, mineralolja (hög viskositet), livsmedelskvalitet mineralolja, flytande vaselin, flytande paraffin, vit mineralolja, mineralolja (medium och låg viskositet), flytande petroleum, flytande paraffin, vaselin";"t";"f";"f";"f";0;"diarré";;"f";;;"Mikrokristallin vax";"Microcrystalline wax";"E905";"Syntetiskt kolväte förening.";;;"f";4
98670;;"t";"f";"f";"f";1;"allergi, astma";"Beläggning för citrusfrukter.";"f";;;"Montan estrar";"Montan-estrar";"E912";"Vax som utvinns genom extraktion med lösningsmedel av brunkol (brunkol). Den består av icke-glycerid karboxylsyraestrar, fria syror och hartser.";;"Inga kända.";"f";0
98672;;"t";"f";"f";"f";0;;;"f";;;"Oxiderat polyetenvax";"Oxidized polyethylene wax";"E914";;;;"f";0
98674;;"t";"f";"f";"f";0;;"Bröd förstärkare. Det stabiliserar strukturen av jäst bröd.";"t";;;"L-cystein";"L-cysteine";"E920";"En essentiell aminosyra, som finns i allt protein (viktigt visar att det är nödvändigt för den mänskliga kroppen). Härstammar från proteiner, inklusive animaliskt protein och hår.";;"Inga kända.";"t";0
98685;;"t";"f";"f";"f";0;;"Drivmedel";"f";;;"Argon";"Argon";"E938";"Naturliga inertgas. Höjer bageriprodukter. Fungerar också som ett mjöl blekmedel.";;"Inga kända.";"f";0
98686;;"t";"f";"f";"f";0;;"Drivmedel";"f";;;"Helium";"Helium";"E939";"Naturliga inertgas.";;"Inga kända.";"f";0
98688;;"t";"f";"f";"f";0;;"Drivmedel";"f";;;"Kväve";"Nitrogen";"E941";"Naturliga inertgas.";;"Inga kända.";"f";0
98689;"Dikväveoxid, dikvävetetraoxid kolmonoxid";"t";"f";"f";"f";0;;"Drivmedel";"f";;;"Lustgas";"Nitrous oxide";"E942";"Naturliga inertgas.";;"None known by use in foods.";"f";0
98691;;"t";"f";"f";"f";0;;"Drivmedel";"f";;;"Propan";"Propane";"E944";"Naturliga inertgas.";;"Inga kända genom användning i livsmedel.";"f";0
98692;;"t";"f";"f";"f";0;;"Används i modifierad atmosfär förpackning som konserveringsmedel.";"f";;;"Syre";"Oxygen";"E948";"Naturgas.";;"Inga kända genom användning i livsmedel.";"f";0
98693;;"t";"f";"f";"f";0;;"Används i modifierad atmosfär förpackning.";"f";;;"Väte";"Hydrogen";"E949";"Naturgas.";;"Inga kända genom användning i livsmedel.";"f";0
98694;"Acesulfam k";"t";"f";"f";"f";0;;;"f";;;"acesulfamkalium";"Acesulfame potassium";"E950";;;;"f";12
98695;"APM, aspartyl-fenylalanin metylester";"t";"f";"f";"f";2;"allergi, astma, migrän";;"t";;;"Aspartam";"Aspartame";"E951";;;;"f";18
98696;"Kalcium cyklamat, natriumcyklamat, Cyklaminsyra";"t";"f";"t";"t";3;"allergi, astma";;"f";"http://www.cfsan.fda.gov/~lrd/FCF189.html";;"Cyklohexylsulfaminsyra";"Cyclohexylsulfamic Acid";"E952";;;;"f";9
98697;"hydrerad isomaltulos";"t";"f";"f";"f";1;"allergi, astma";;"t";;;"Isomalt";"Isomalt";"E953";;;;"f";2
98698;"Kalciumsackarin, kalium Sackarin, Lösligt sackarin, natriumsackarin";"t";"f";"t";"f";3;"allergi, astma";;"f";;;"Sackarin";"Saccharin";"E954";;;;"f";28
98700;;"t";"f";"f";"f";0;;;"t";;;"Taumatin";"Thaumatin";"E957";;;;"f";0
98702;;"t";"f";"f";"f";0;;;"f";;;"Neohesperidin DC";"Neohesperidine DC";"E959";;;;"f";0
98704;"Maltitolsirap, hydrerad maltos, D-maltitol, torkad maltitolsirap, hydrerad hög maltos-halt glukossirap, hydrerad glukossirap, maltitolsirap pulver";"t";"f";"f";"f";0;;;"f";;;"Maltitol";"Maltitol";"E965";;;;"f";5
